x,y,LATITUDE,LONGITUDE,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,LAST_UPDATED,PROVINCE_CODE,ENG_PROVINCE_NAME,FRE_PROVINCE_NAME,LOCAL_YEAR,LOCAL_MONTH,NORMAL_MEAN_TEMPERATURE,MEAN_TEMPERATURE,DAYS_WITH_VALID_MEAN_TEMP,MIN_TEMPERATURE,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE,DAYS_WITH_VALID_MAX_TEMP,NORMAL_PRECIPITATION,TOTAL_PRECIPITATION,DAYS_WITH_VALID_PRECIP,DAYS_WITH_PRECIP_GE_1MM,NORMAL_SNOWFALL,TOTAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,SNOW_ON_GROUND_LAST_DAY,NORMAL_SUNSHINE,BRIGHT_SUNSHINE,DAYS_WITH_VALID_SUNSHINE,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2021.12,2021-12,2022-01-01 11:33:52,AB,ALBERTA,ALBERTA,2021,12,,-17.68064516129032,31,-41.2,31,9.3,31,,21.2,31,8,,,0,,,,0,0,1106.1
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2022.1,2022-01,2022-02-01 11:33:25,AB,ALBERTA,ALBERTA,2022,1,,-12.574193548387097,31,-40.4,31,6.1,31,,22.7,31,6,,,0,,,,0,0,947.8
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2022.2,2022-02,2022-03-01 11:32:51,AB,ALBERTA,ALBERTA,2022,2,,-11.178571428571429,28,-37.2,28,8.3,28,,13.4,28,4,,,0,,,,0,0,817
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2022.3,2022-03,2022-04-30 14:46:53,AB,ALBERTA,ALBERTA,2022,3,,-4.279310344827586,29,-30.8,29,14.2,29,,16.3,29,5,,,0,,,,0,0,646.1
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2022.4,2022-04,2022-05-31 14:48:44,AB,ALBERTA,ALBERTA,2022,4,,1.8777777777777778,27,-13.1,27,20.3,27,,17.1,27,5,,,0,,,,0,0,435.3
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2022.5,2022-05,2022-06-30 14:49:10,AB,ALBERTA,ALBERTA,2022,5,,10,29,-2.4,29,24,29,,35.7,29,6,,,0,,,,0,0,232
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2022.6,2022-06,2022-07-31 14:49:24,AB,ALBERTA,ALBERTA,2022,6,,14.835714285714285,28,1,28,25.1,28,,107.6,28,10,,,0,,,,0,0.9,89.5
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2022.7,2022-07,2022-08-31 14:49:43,AB,ALBERTA,ALBERTA,2022,7,,17.386666666666667,30,6.1,30,31.1,30,,106.6,30,11,,,0,,,,0,15.2,33.6
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2022.8,2022-08,2022-09-30 14:47:21,AB,ALBERTA,ALBERTA,2022,8,,17.97,30,5.2,30,33.4,30,,21.6,30,5,,,0,,,,0,28.7,29.6
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2022.9,2022-09,2022-10-15 09:51:43,AB,ALBERTA,ALBERTA,2022,9,,12.63,30,-4.9,30,34.3,30,,4.8,29,1,,,0,,,,0,3.6,164.7
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2022.10,2022-10,2022-11-30 14:53:28,AB,ALBERTA,ALBERTA,2022,10,,6.192592592592592,27,-9.7,27,23.2,27,,2.4,27,0,,,0,,,,0,0,318.8
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2022.11,2022-11,2022-12-31 14:54:04,AB,ALBERTA,ALBERTA,2022,11,,-9.348148148148148,27,-31,27,6.3,27,,19,27,5,,,0,,,,0,0,738.4
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2022.12,2022-12,2023-01-01 11:36:01,AB,ALBERTA,ALBERTA,2022,12,,-19.225806451612904,31,-42.4,31,-2.7,31,,18.9,31,6,,,0,,,,0,0,1154
-111.18111277777778,53.11333444444445,53.113,-111.181,ALBERT HALL AGCM,3010060,46127.2023.1,2023-01,2023-02-17 14:59:38,AB,ALBERTA,ALBERTA,2023,1,,-10.336666666666666,30,-26.6,30,5.1,30,,6.3,30,2,,,0,,,,0,0,850.1
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1952.6,1952-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1952,6,,12.023333333333333,30,1.7,30,24.4,30,,170.2,30,12,,0,30,,,,,0,179.3
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1952.7,1952-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1952,7,,14.796774193548387,31,3.9,31,28.9,31,,119.6,31,15,,0,31,,,,,7.4,106.7
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1952.8,1952-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1952,8,,14.221052631578948,19,0,21,27.2,19,,41.8,21,8,,0,21,,,,,2.4,74.2
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1952.9,1952-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1952,9,,11.823333333333334,30,1.7,30,30,30,,78.1,30,7,,0,30,,,,,5.7,191
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1952.10,1952-10,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1952,10,,7.735483870967742,31,-6.1,31,23.3,31,,9.1,31,1,,0,31,,,,,0,318.2
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1952.11,1952-11,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1952,11,,4.1454545454545455,11,-6.7,11,12.8,11,,0,11,0,,0,11,,,,,0,152.4
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1953.4,1953-04,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1953,4,,,0,,0,,0,,54.1,30,12,,33.5,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1953.5,1953-05,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1953,5,,9.27741935483871,31,-1.1,31,26.7,31,,53.4,31,10,,0,31,,,,,0.4,270.8
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1953.6,1953-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1953,6,,12.725,16,3.9,16,26.1,17,,64.4,17,7,,0,17,,,,,0,84.4
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1954.5,1954-05,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1954,5,,8.496153846153845,26,-1.1,26,25,26,,142.8,26,13,,0,26,,,,,0.9,248
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1954.6,1954-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1954,6,,10.9,23,1.7,23,25,23,,94.3,24,13,,0,24,,,,,0,163.3
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1954.7,1954-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1954,7,,15.033333333333333,30,5.6,30,27.2,30,,75.9,30,8,,0,30,,,,,8,97
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1954.8,1954-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1954,8,,12.130434782608695,23,4.4,23,25,23,,191.8,24,17,,0,24,,,,,0,135
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1954.9,1954-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1954,9,,9.526923076923078,26,-6.7,26,21.7,26,,43.9,26,7,,0,26,,,,,0,220.3
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1956.5,1956-05,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1956,5,,11.45,30,-5.6,30,29.4,30,,5.1,31,2,,0,31,,,,,0.7,197.2
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1956.6,1956-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1956,6,,13.46896551724138,29,2.8,29,30,29,,112.3,30,12,,0,30,,,,,1.4,132.8
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1956.7,1956-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1956,7,,15.839285714285714,28,4.4,28,29.4,28,,51.1,31,6,,0,31,,,,,16.7,77.2
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1956.8,1956-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1956,8,,14.72258064516129,31,1.1,31,27.8,31,,93.5,31,11,,0,31,,,,,4,105.6
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1956.9,1956-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1956,9,,9.510714285714286,28,-3.3,28,22.8,28,,26.2,30,6,,0,30,,,,,0,237.7
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1956.10,1956-10,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1956,10,,5.465217391304348,23,-6.7,23,23.3,23,,22.4,19,3,,17.8,19,,,,,0,288.3
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1957.5,1957-05,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1957,5,,,0,,0,,0,,14.5,31,3,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1957.6,1957-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1957,6,,,0,,0,,0,,48.4,30,7,,0,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1957.7,1957-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1957,7,,,0,,0,,0,,28.2,31,6,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1957.8,1957-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1957,8,,,0,,0,,0,,62.4,31,14,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1957.9,1957-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1957,9,,,0,,0,,0,,32.5,30,6,,0,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1958.5,1958-05,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1958,5,,,0,,0,,0,,36.9,31,5,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1958.6,1958-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1958,6,,,0,,0,,0,,118.2,30,10,,0,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1958.7,1958-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1958,7,,,0,,0,,0,,90.9,31,8,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1958.8,1958-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1958,8,,,0,,0,,0,,29.8,31,7,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1958.9,1958-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1958,9,,,0,,0,,0,,71.9,30,7,,0,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1958.10,1958-10,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1958,10,,,0,,0,,0,,3.6,27,2,,1.3,27,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1959.6,1959-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1959,6,,,0,,0,,0,,110.9,30,14,,0,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1959.7,1959-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1959,7,,,0,,0,,0,,87.8,31,8,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1959.8,1959-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1959,8,,,0,,0,,0,,87.4,31,11,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1959.9,1959-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1959,9,,,0,,0,,0,,49,30,10,,0,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1959.10,1959-10,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1959,10,,,0,,0,,0,,33,31,6,,25.4,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1960.4,1960-04,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1960,4,,,0,,0,,0,,8.4,11,3,,0,11,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1960.5,1960-05,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1960,5,,,0,,0,,0,,65.2,31,10,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1960.6,1960-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1960,6,,,0,,0,,0,,57.4,30,11,,0,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1960.7,1960-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1960,7,,,0,,0,,0,,52.6,31,6,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1960.8,1960-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1960,8,,,0,,0,,0,,103.3,31,7,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1960.9,1960-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1960,9,,,0,,0,,0,,51.2,30,8,,0,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1960.10,1960-10,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1960,10,,,0,,0,,0,,15.6,31,3,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1960.11,1960-11,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1960,11,,,0,,0,,0,,10.5,10,2,,10.2,10,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1961.6,1961-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1961,6,,,0,,0,,0,,22,30,5,,0,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1961.7,1961-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1961,7,,,0,,0,,0,,101.6,31,12,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1961.8,1961-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1961,8,,,0,,0,,0,,28.7,31,3,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1961.9,1961-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1961,9,,,0,,0,,0,,34.8,30,6,,5.7,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1961.10,1961-10,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1961,10,,,0,,0,,0,,61.6,24,6,,29.3,24,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1962.4,1962-04,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1962,4,,,0,,0,,0,,19.9,27,7,,10.6,27,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1962.5,1962-05,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1962,5,,,0,,0,,0,,59.9,31,12,,4.9,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1962.6,1962-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1962,6,,,0,,0,,0,,72.8,30,11,,0,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1962.7,1962-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1962,7,,,0,,0,,0,,80.6,31,11,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1962.8,1962-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1962,8,,,0,,0,,0,,139.1,31,13,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1962.9,1962-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1962,9,,,0,,0,,0,,54.9,30,5,,6.4,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1962.10,1962-10,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1962,10,,,0,,0,,0,,25.3,31,3,,1.3,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1963.4,1963-04,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1963,4,,,0,,0,,0,,46.8,27,5,,32.4,27,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1963.5,1963-05,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1963,5,,,0,,0,,0,,42.7,31,8,,1.1,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1963.6,1963-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1963,6,,,0,,0,,0,,68.4,30,14,,0,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1963.7,1963-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1963,7,,,0,,0,,0,,170,31,9,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1963.8,1963-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1963,8,,,0,,0,,0,,60.6,31,7,,0,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1963.9,1963-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1963,9,,,0,,0,,0,,36.4,30,4,,0,30,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1963.10,1963-10,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1963,10,,,0,,0,,0,,12.5,31,2,,3.1,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1963.11,1963-11,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1963,11,,,0,,0,,0,,2,14,1,,2,14,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1964.4,1964-04,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1964,4,,,0,,0,,0,,16.5,18,5,,14.5,18,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1964.5,1964-05,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1964,5,,,0,,0,,0,,135.5,31,9,,28.5,31,,,,,,
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1964.6,1964-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1964,6,,13.273333333333333,30,2.2,30,25,30,,107.6,30,14,,0,30,,,,,0,141.8
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1964.7,1964-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1964,7,,15.706451612903226,31,5.6,31,29.4,31,,110.9,31,10,,0,31,,,,,12.9,84
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1964.8,1964-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1964,8,,13.27741935483871,31,1.7,31,26.1,31,,90.7,31,16,,0,31,,,,,0,146.4
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1964.9,1964-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1964,9,,7.866666666666666,30,-2.8,30,25,30,,104.8,30,15,,3.1,30,,,,,0,304
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1964.10,1964-10,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1964,10,,8.77,30,-8.9,31,26.1,30,,10.9,31,5,,5.1,31,,,,,4,280.9
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1965.5,1965-05,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1965,5,,8.512903225806452,31,-2.8,31,22.8,31,,121.1,31,10,,14.8,31,,,,,0,294.1
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1965.6,1965-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1965,6,,11.983333333333333,30,1.1,30,27.8,30,,163.4,30,14,,0,30,,,,,3.1,183.6
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1965.7,1965-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1965,7,,16.274193548387096,31,7.2,31,28.9,31,,143.3,31,15,,0,31,,,,,14.9,68.4
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1965.8,1965-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1965,8,,15.835483870967742,31,1.7,31,29.4,31,,55.7,31,13,,0,31,,,,,20.2,87.3
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1965.9,1965-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1965,9,,4.916666666666667,30,-6.1,30,20.6,30,,66.1,30,15,,19.2,30,,,,,0,392.5
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1965.10,1965-10,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1965,10,,8.667741935483871,31,-3.9,31,25.6,31,,3.4,31,2,,0,31,,,,,0,289.3
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1965.11,1965-11,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1965,11,,-0.9571428571428572,7,-8.9,8,12.2,7,,3.6,7,2,,3.6,7,,,,,0,132.7
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1966.4,1966-04,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1966,4,,0.3111111111111111,18,-14.4,18,13.9,18,,23.7,19,6,,23.7,19,,,,,0,318.4
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1966.5,1966-05,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1966,5,,10.512903225806452,31,-1.7,31,27.8,31,,45.9,31,5,,0,31,,,,,2,234.1
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1966.6,1966-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1966,6,,11.31,30,2.2,30,23.9,30,,57.4,30,15,,0,30,,,,,0,200.7
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1966.7,1966-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1966,7,,14.480645161290322,31,4.4,31,26.1,31,,114.7,31,11,,0,31,,,,,2.9,112
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1966.8,1966-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1966,8,,13.270967741935484,31,2.8,31,28.3,31,,95.7,31,14,,0,31,,,,,4.7,151.3
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1966.9,1966-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1966,9,,11.966666666666667,30,1.1,30,28.3,30,,19.8,30,6,,0,30,,,,,2.3,183.3
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1966.10,1966-10,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1966,10,,4.241935483870968,31,-6.7,31,20.6,31,,21.3,31,3,,4.9,31,,,,,0,426.5
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1967.5,1967-05,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1967,5,,9.353846153846154,26,-3.9,26,23.9,27,,69.9,31,7,,13.7,31,,,,,0,224.8
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1967.7,1967-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1967,7,,15.59032258064516,31,2.8,31,27.8,31,,54,31,8,,0,31,,,,,10.4,85.1
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1967.8,1967-08,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1967,8,,17.112903225806452,31,3.3,31,31.7,31,,35.3,31,6,,0,31,,,,,26.1,53.6
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1967.9,1967-09,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1967,9,,14.05,30,1.7,30,31.7,30,,7.7,30,4,,0,30,,,,,4.3,122.8
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1967.10,1967-10,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1967,10,,5.044444444444444,27,-3.9,29,20.6,28,,33.6,31,6,,21.6,31,,,,,0,349.8
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1968.5,1968-05,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1968,5,,8.258064516129032,31,-7.2,31,21.7,31,,53.6,31,7,,5.4,31,,,,,0,302
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1968.6,1968-06,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1968,6,,11.796666666666667,30,1.1,30,26.1,30,,77.4,30,12,,0,30,,,,,1.7,187.8
-114.81666666666666,52.8,52.800,-114.817,ALDER FLATS LO,3010080,1807.1968.7,1968-07,2014-07-31 11:49:20,AB,ALBERTA,ALBERTA,1968,7,,15.135483870967741,31,5,31,28.3,31,,120.8,31,10,,0,31,,,,,12,100.8
